武汉,0.8505747126436785,0.1399999999999988,1.0,0.0,0.5030094582975067,1.0,0.0,0.0,1,1,0.2500000000000003,0.3270288858321871,yes,yes
黄石,0.9983579638752067,0.0,0.29331921544899914,0.2296,1.0,0.13500000000000015,0.0,0.0,1,1,1.0,0.5269944979367263,no,yes
十堰,0.1740558292282437,1.0,0.24010487571219685,0.32799999999999996,0.6878761822871884,0.375,0.0,0.0,1,1,0.0,0.0,yes,no
宜昌,0.31527093596059197,0.129999999999999,0.6996924318055766,0.324,0.937231298366294,0.09000000000000022,0.0,0.0,1,1,0.9374999999999991,0.38342503438789544,yes,yes
襄阳,0.36453201970443394,0.9149999999999991,0.48544345283114004,0.336,0.8942390369733447,0.125,0.0,0.0,1,1,1.0,0.12929848693259974,yes,no
鄂州,1.0,0.34999999999999964,0.5146674734029143,0.368,0.9673258813413587,0.0,1.0,0.0,1,1,1.0,0.37001375515818435,no,yes
荆门,0.5385878489326776,0.5099999999999998,0.33730650935309836,0.44,0.8555460017196904,0.040000000000000216,1.0,1.0,1,1,0.12499999999999958,0.20400618982118293,no,no
孝感,0.8144499178981942,0.46499999999999986,0.11676498764685121,0.5920000000000001,0.6878761822871884,0.04500000000000028,1.0,1.0,1,1,0.06249999999999979,0.23246217331499314,no,yes
荆州,0.6568144499178994,0.5149999999999988,0.09871426410527909,0.6920000000000001,0.5202063628546862,0.11500000000000021,1.0,1.0,1,1,0.31250000000000006,0.2840440165061898,no,yes
黄冈,0.9868637110016423,0.07499999999999929,0.06512378359300157,0.9884000000000001,0.2983662940670679,0.3025000000000002,1.0,1.0,1,1,1.0,1.0,no,yes
咸宁,1.0,0.27500000000000036,0.25150002521050774,0.504,0.705073086844368,0.13500000000000015,1.0,1.0,1,1,0.06249999999999979,0.6944635488308117,no,yes
随州,0.6896551724137948,0.9450000000000003,0.1870821358342157,0.524,0.6362854686156492,0.19000000000000022,1.0,1.0,1,1,0.2500000000000003,0.12929848693259974,no,no
恩施土家族苗族自治州,0.0,0.3349999999999991,0.0,1.0,0.0,0.33500000000000013,1.0,1.0,1,1,0.49999999999999944,0.7138927097661624,yes,yes
